[s],CH1[V]
2.15800e-04,8.39453E-01
2.15840e-04,8.39297E-01
2.15880e-04,8.39234E-01
2.15920e-04,8.39141E-01
2.15960e-04,8.39047E-01
2.16000e-04,8.38953E-01
2.16040e-04,8.38859E-01
2.16080e-04,8.38734E-01
2.16120e-04,8.38734E-01
2.16160e-04,8.38547E-01
2.16200e-04,8.38422E-01
2.16240e-04,8.38297E-01
2.16280e-04,8.38234E-01
2.16320e-04,8.38203E-01
2.16360e-04,8.38109E-01
2.16400e-04,8.38047E-01
2.16440e-04,8.37953E-01
2.16480e-04,8.37859E-01
2.16520e-04,8.37797E-01
2.16560e-04,8.37734E-01
2.16600e-04,8.37641E-01
2.16640e-04,8.37578E-01
2.16680e-04,8.37484E-01
2.16720e-04,8.37391E-01
2.16760e-04,8.37297E-01
2.16800e-04,8.37234E-01
2.16840e-04,8.37172E-01
2.16880e-04,8.37078E-01
2.16920e-04,8.37047E-01
2.16960e-04,8.36922E-01
2.17000e-04,8.36859E-01
2.17040e-04,8.36859E-01
2.17080e-04,8.36797E-01
2.17120e-04,8.36703E-01
2.17160e-04,8.36641E-01
2.17200e-04,8.36609E-01
2.17240e-04,8.36578E-01
2.17280e-04,8.36422E-01
2.17320e-04,8.36391E-01
2.17360e-04,8.36328E-01
2.17400e-04,8.36266E-01
2.17440e-04,8.36203E-01
2.17480e-04,8.36141E-01
2.17520e-04,8.36047E-01
2.17560e-04,8.36016E-01
2.17600e-04,8.35922E-01
2.17640e-04,8.35766E-01
2.17680e-04,8.35703E-01
2.17720e-04,8.35641E-01
2.17760e-04,8.35609E-01
2.17800e-04,8.35578E-01
2.17840e-04,8.35484E-01
2.17880e-04,8.35391E-01
2.17920e-04,8.35297E-01
2.17960e-04,8.35203E-01
2.18000e-04,8.35141E-01
2.18040e-04,8.35109E-01
2.18080e-04,8.35016E-01
2.18120e-04,8.34922E-01
2.18160e-04,8.34797E-01
2.18200e-04,8.34641E-01
2.18240e-04,8.34609E-01
2.18280e-04,8.34516E-01
2.18320e-04,8.34453E-01
2.18360e-04,8.34297E-01
2.18400e-04,8.34203E-01
2.18440e-04,8.34141E-01
2.18480e-04,8.34078E-01
2.18520e-04,8.34016E-01
2.18560e-04,8.33922E-01
2.18600e-04,8.33828E-01
2.18640e-04,8.33734E-01
2.18680e-04,8.33609E-01
2.18720e-04,8.33547E-01
2.18760e-04,8.33453E-01
2.18800e-04,8.33391E-01
2.18840e-04,8.33297E-01
2.18880e-04,8.33203E-01
2.18920e-04,8.33141E-01
2.18960e-04,8.33047E-01
2.19000e-04,8.32984E-01
2.19040e-04,8.32891E-01
2.19080e-04,8.32828E-01
2.19120e-04,8.32734E-01
2.19160e-04,8.32672E-01
2.19200e-04,8.32516E-01
2.19240e-04,8.32328E-01
2.19280e-04,8.32172E-01
2.19320e-04,8.32109E-01
2.19360e-04,8.32047E-01
2.19400e-04,8.31922E-01
2.19440e-04,8.31859E-01
2.19480e-04,8.31797E-01
2.19520e-04,8.31734E-01
2.19560e-04,8.31672E-01
2.19600e-04,8.31641E-01
2.19640e-04,8.31578E-01
2.19680e-04,8.31516E-01
2.19720e-04,8.31422E-01
2.19760e-04,8.31391E-01
2.19800e-04,8.31297E-01
2.19840e-04,8.31203E-01
2.19880e-04,8.31078E-01
2.19920e-04,8.30953E-01
2.19960e-04,8.30891E-01
2.20000e-04,8.30797E-01
2.20040e-04,8.30734E-01
2.20080e-04,8.30609E-01
2.20120e-04,8.30516E-01
2.20160e-04,8.30391E-01
2.20200e-04,8.30359E-01
2.20240e-04,8.30328E-01
2.20280e-04,8.30297E-01
2.20320e-04,8.30234E-01
2.20360e-04,8.30172E-01
2.20400e-04,8.30078E-01
2.20440e-04,8.29984E-01
2.20480e-04,8.29984E-01
2.20520e-04,8.29891E-01
2.20560e-04,8.29828E-01
2.20600e-04,8.29734E-01
2.20640e-04,8.29641E-01
2.20680e-04,8.29578E-01
2.20720e-04,8.29484E-01
2.20760e-04,8.29328E-01
2.20800e-04,8.29203E-01
2.20840e-04,8.29078E-01
2.20880e-04,8.29016E-01
2.20920e-04,8.28891E-01
2.20960e-04,8.28797E-01
2.21000e-04,8.28703E-01
2.21040e-04,8.28734E-01
2.21080e-04,8.28672E-01
2.21120e-04,8.28516E-01
2.21160e-04,8.28422E-01
2.21200e-04,8.28328E-01
2.21240e-04,8.28359E-01
2.21280e-04,8.28266E-01
2.21320e-04,8.28109E-01
2.21360e-04,8.28016E-01
2.21400e-04,8.27922E-01
2.21440e-04,8.27828E-01
2.21480e-04,8.27703E-01
2.21520e-04,8.27609E-01
2.21560e-04,8.27516E-01
2.21600e-04,8.27484E-01
2.21640e-04,8.27359E-01
2.21680e-04,8.27266E-01
2.21720e-04,8.27109E-01
2.21760e-04,8.27016E-01
2.21800e-04,8.26953E-01
2.21840e-04,8.26859E-01
2.21880e-04,8.26797E-01
2.21920e-04,8.26672E-01
2.21960e-04,8.26641E-01
2.22000e-04,8.26609E-01
2.22040e-04,8.26516E-01
2.22080e-04,8.26453E-01
2.22120e-04,8.26359E-01
2.22160e-04,8.26297E-01
2.22200e-04,8.26266E-01
2.22240e-04,8.26234E-01
2.22280e-04,8.26172E-01
2.22320e-04,8.26047E-01
2.22360e-04,8.25891E-01
2.22400e-04,8.25828E-01
2.22440e-04,8.25766E-01
2.22480e-04,8.25641E-01
2.22520e-04,8.25547E-01
2.22560e-04,8.25453E-01
2.22600e-04,8.25359E-01
2.22640e-04,8.25266E-01
2.22680e-04,8.25172E-01
2.22720e-04,8.25141E-01
2.22760e-04,8.25047E-01
2.22800e-04,8.24953E-01
2.22840e-04,8.24922E-01
2.22880e-04,8.24797E-01
2.22920e-04,8.24734E-01
2.22960e-04,8.24672E-01
2.23000e-04,8.24578E-01
2.23040e-04,8.24484E-01
2.23080e-04,8.24359E-01
2.23120e-04,8.24266E-01
2.23160e-04,8.24234E-01
2.23200e-04,8.24141E-01
2.23240e-04,8.24016E-01
2.23280e-04,8.23922E-01
2.23320e-04,8.23859E-01
2.23360e-04,8.23734E-01
2.23400e-04,8.23641E-01
2.23440e-04,8.23516E-01
2.23480e-04,8.23453E-01
2.23520e-04,8.23359E-01
2.23560e-04,8.23297E-01
2.23600e-04,8.23203E-01
2.23640e-04,8.23141E-01
2.23680e-04,8.23172E-01
2.23720e-04,8.23141E-01
2.23760e-04,8.23016E-01
2.23800e-04,8.22922E-01
2.23840e-04,8.22828E-01
2.23880e-04,8.22766E-01
2.23920e-04,8.22672E-01
2.23960e-04,8.22609E-01
2.24000e-04,8.22516E-01
2.24040e-04,8.22422E-01
2.24080e-04,8.22359E-01
2.24120e-04,8.22297E-01
2.24160e-04,8.22172E-01
2.24200e-04,8.22172E-01
2.24240e-04,8.22172E-01
2.24280e-04,8.22109E-01
2.24320e-04,8.22016E-01
2.24360e-04,8.21859E-01
2.24400e-04,8.21828E-01
2.24440e-04,8.21797E-01
2.24480e-04,8.21703E-01
2.24520e-04,8.21609E-01
2.24560e-04,8.21547E-01
2.24600e-04,8.21484E-01
2.24640e-04,8.21391E-01
2.24680e-04,8.21297E-01
2.24720e-04,8.21266E-01
2.24760e-04,8.21203E-01
2.24800e-04,8.21078E-01
2.24840e-04,8.20984E-01
2.24880e-04,8.20984E-01
2.24920e-04,8.20859E-01
2.24960e-04,8.20797E-01
2.25000e-04,8.20703E-01
2.25040e-04,8.20672E-01
2.25080e-04,8.20547E-01
2.25120e-04,8.20453E-01
2.25160e-04,8.20359E-01
2.25200e-04,8.20203E-01
2.25240e-04,8.20203E-01
2.25280e-04,8.20172E-01
2.25320e-04,8.20234E-01
2.25360e-04,8.20047E-01
2.25400e-04,8.19984E-01
2.25440e-04,8.19922E-01
2.25480e-04,8.19797E-01
2.25520e-04,8.19734E-01
2.25560e-04,8.19578E-01
2.25600e-04,8.19484E-01
2.25640e-04,8.19328E-01
2.25680e-04,8.19172E-01
2.25720e-04,8.19141E-01
2.25760e-04,8.19047E-01
2.25800e-04,8.18984E-01
2.25840e-04,8.18953E-01
2.25880e-04,8.18859E-01
2.25920e-04,8.18828E-01
2.25960e-04,8.18797E-01
2.26000e-04,8.18703E-01
2.26040e-04,8.18609E-01
2.26080e-04,8.18516E-01
2.26120e-04,8.18516E-01
2.26160e-04,8.18422E-01
2.26200e-04,8.18422E-01
2.26240e-04,8.18359E-01
2.26280e-04,8.18203E-01
2.26320e-04,8.18109E-01
2.26360e-04,8.18078E-01
2.26400e-04,8.17953E-01
2.26440e-04,8.17859E-01
2.26480e-04,8.17766E-01
2.26520e-04,8.17672E-01
2.26560e-04,8.17578E-01
2.26600e-04,8.17453E-01
2.26640e-04,8.17391E-01
2.26680e-04,8.17297E-01
2.26720e-04,8.17234E-01
2.26760e-04,8.17203E-01
2.26800e-04,8.17141E-01
2.26840e-04,8.17078E-01
2.26880e-04,8.16984E-01
2.26920e-04,8.16953E-01
2.26960e-04,8.16922E-01
2.27000e-04,8.16828E-01
2.27040e-04,8.16703E-01
2.27080e-04,8.16609E-01
2.27120e-04,8.16516E-01
2.27160e-04,8.16484E-01
2.27200e-04,8.16422E-01
2.27240e-04,8.16422E-01
2.27280e-04,8.16266E-01
2.27320e-04,8.16172E-01
2.27360e-04,8.16109E-01
2.27400e-04,8.16109E-01
2.27440e-04,8.16016E-01
2.27480e-04,8.15891E-01
2.27520e-04,8.15891E-01
2.27560e-04,8.15828E-01
2.27600e-04,8.15766E-01
2.27640e-04,8.15703E-01
2.27680e-04,8.15641E-01
2.27720e-04,8.15578E-01
2.27760e-04,8.15578E-01
2.27800e-04,8.15547E-01
2.27840e-04,8.15484E-01
2.27880e-04,8.15391E-01
2.27920e-04,8.15328E-01
2.27960e-04,8.15297E-01
2.28000e-04,8.15266E-01
2.28040e-04,8.15172E-01
2.28080e-04,8.15109E-01
2.28120e-04,8.15047E-01
2.28160e-04,8.14984E-01
2.28200e-04,8.14859E-01
2.28240e-04,8.14859E-01
2.28280e-04,8.14766E-01
2.28320e-04,8.14703E-01
2.28360e-04,8.14672E-01
2.28400e-04,8.14609E-01
2.28440e-04,8.14547E-01
2.28480e-04,8.14859E-01
2.28520e-04,8.14047E-01
2.28560e-04,8.13484E-01
2.28600e-04,8.13141E-01
2.28640e-04,8.13109E-01
2.28680e-04,8.13422E-01
2.28720e-04,8.13703E-01
2.28760e-04,8.13703E-01
2.28800e-04,8.13422E-01
2.28840e-04,8.13484E-01
2.28880e-04,8.13453E-01
2.28920e-04,8.13359E-01
2.28960e-04,8.13328E-01
2.29000e-04,8.13234E-01
2.29040e-04,8.13172E-01
2.29080e-04,8.13109E-01
2.29120e-04,8.13078E-01
2.29160e-04,8.12984E-01
2.29200e-04,8.12859E-01
2.29240e-04,8.12797E-01
2.29280e-04,8.12766E-01
2.29320e-04,8.12703E-01
2.29360e-04,8.12672E-01
2.29400e-04,8.12609E-01
2.29440e-04,8.12578E-01
2.29480e-04,8.12516E-01
2.29520e-04,8.12422E-01
2.29560e-04,8.12359E-01
2.29600e-04,8.12297E-01
2.29640e-04,8.12266E-01
2.29680e-04,8.12172E-01
2.29720e-04,8.12141E-01
2.29760e-04,8.12016E-01
2.29800e-04,8.11922E-01
2.29840e-04,8.11859E-01
2.29880e-04,8.11797E-01
2.29920e-04,8.11703E-01
2.29960e-04,8.11641E-01
2.30000e-04,8.11547E-01
2.30040e-04,8.11484E-01
2.30080e-04,8.11453E-01
2.30120e-04,8.11297E-01
2.30160e-04,8.11203E-01
2.30200e-04,8.11109E-01
2.30240e-04,8.11016E-01
2.30280e-04,8.10953E-01
2.30320e-04,8.10828E-01
2.30360e-04,8.10734E-01
2.30400e-04,8.11266E-01
2.30440e-04,8.11734E-01
2.30480e-04,8.11828E-01
2.30520e-04,8.11297E-01
2.30560e-04,8.10859E-01
2.30600e-04,8.10766E-01
2.30640e-04,8.10797E-01
2.30680e-04,8.10766E-01
2.30720e-04,8.10703E-01
2.30760e-04,8.10609E-01
2.30800e-04,8.10516E-01
2.30840e-04,8.10516E-01
2.30880e-04,8.10484E-01
2.30920e-04,8.10328E-01
2.30960e-04,8.10328E-01
2.31000e-04,8.10234E-01
2.31040e-04,8.10203E-01
2.31080e-04,8.10109E-01
2.31120e-04,8.10078E-01
2.31160e-04,8.10016E-01
2.31200e-04,8.09922E-01
2.31240e-04,8.09859E-01
2.31280e-04,8.09797E-01
2.31320e-04,8.09734E-01
2.31360e-04,8.09578E-01
2.31400e-04,8.09578E-01
2.31440e-04,8.09484E-01
2.31480e-04,8.09391E-01
2.31520e-04,8.09297E-01
2.31560e-04,8.09203E-01
2.31600e-04,8.09141E-01
2.31640e-04,8.09016E-01
2.31680e-04,8.08953E-01
2.31720e-04,8.08953E-01
2.31760e-04,8.08859E-01
2.31800e-04,8.08828E-01
2.31840e-04,8.08734E-01
2.31880e-04,8.08672E-01
2.31920e-04,8.08516E-01
2.31960e-04,8.08422E-01
2.32000e-04,8.08391E-01
2.32040e-04,8.08422E-01
2.32080e-04,8.08328E-01
2.32120e-04,8.08234E-01
2.32160e-04,8.08109E-01
2.32200e-04,8.08078E-01
2.32240e-04,8.07953E-01
2.32280e-04,8.07859E-01
2.32320e-04,8.07797E-01
2.32360e-04,8.07766E-01
2.32400e-04,8.07672E-01
2.32440e-04,8.07641E-01
2.32480e-04,8.07578E-01
2.32520e-04,8.07516E-01
2.32560e-04,8.07453E-01
2.32600e-04,8.07453E-01
2.32640e-04,8.07422E-01
2.32680e-04,8.07359E-01
2.32720e-04,8.07328E-01
2.32760e-04,8.07203E-01
2.32800e-04,8.07141E-01
2.32840e-04,8.07141E-01
2.32880e-04,8.07047E-01
2.32920e-04,8.06922E-01
2.32960e-04,8.06766E-01
2.33000e-04,8.06672E-01
2.33040e-04,8.06578E-01
2.33080e-04,8.06547E-01
2.33120e-04,8.06484E-01
2.33160e-04,8.06453E-01
2.33200e-04,8.06359E-01
2.33240e-04,8.06266E-01
2.33280e-04,8.06234E-01
2.33320e-04,8.06141E-01
2.33360e-04,8.06109E-01
2.33400e-04,8.06047E-01
2.33440e-04,8.05922E-01
2.33480e-04,8.05922E-01
2.33520e-04,8.05953E-01
2.33560e-04,8.05828E-01
2.33600e-04,8.05734E-01
2.33640e-04,8.05672E-01
2.33680e-04,8.05578E-01
2.33720e-04,8.05578E-01
2.33760e-04,8.05516E-01
2.33800e-04,8.05453E-01
2.33840e-04,8.05328E-01
2.33880e-04,8.05203E-01
2.33920e-04,8.05141E-01
2.33960e-04,8.05047E-01
2.34000e-04,8.04953E-01
2.34040e-04,8.04859E-01
2.34080e-04,8.04766E-01
2.34120e-04,8.04641E-01
2.34160e-04,8.04578E-01
2.34200e-04,8.04484E-01
2.34240e-04,8.04453E-01
2.34280e-04,8.04359E-01
2.34320e-04,8.04297E-01
2.34360e-04,8.04266E-01
2.34400e-04,8.04172E-01
2.34440e-04,8.04078E-01
2.34480e-04,8.03984E-01
2.34520e-04,8.03547E-01
2.34560e-04,8.04266E-01
2.34600e-04,8.04641E-01
2.34640e-04,8.04828E-01
2.34680e-04,8.04734E-01
2.34720e-04,8.04266E-01
2.34760e-04,8.03828E-01
2.34800e-04,8.03672E-01
2.34840e-04,8.03797E-01
2.34880e-04,8.03578E-01
2.34920e-04,8.03453E-01
2.34960e-04,8.03453E-01
2.35000e-04,8.03297E-01
2.35040e-04,8.03234E-01
2.35080e-04,8.03141E-01
2.35120e-04,8.03141E-01
2.35160e-04,8.03047E-01
2.35200e-04,8.02984E-01
2.35240e-04,8.02953E-01
2.35280e-04,8.02891E-01
2.35320e-04,8.02828E-01
2.35360e-04,8.02766E-01
2.35400e-04,8.02734E-01
2.35440e-04,8.02641E-01
2.35480e-04,8.02516E-01
2.35520e-04,8.02391E-01
2.35560e-04,8.02359E-01
2.35600e-04,8.02266E-01
2.35640e-04,8.02172E-01
2.35680e-04,8.02016E-01
2.35720e-04,8.01922E-01
2.35760e-04,8.01828E-01
2.35800e-04,8.01766E-01
2.35840e-04,8.01766E-01
2.35880e-04,8.01672E-01
2.35920e-04,8.01641E-01
2.35960e-04,8.01547E-01
2.36000e-04,8.01453E-01
2.36040e-04,8.01422E-01
2.36080e-04,8.01328E-01
2.36120e-04,8.01234E-01
2.36160e-04,8.01203E-01
2.36200e-04,8.01141E-01
2.36240e-04,8.01078E-01
2.36280e-04,8.00922E-01
2.36320e-04,8.00797E-01
2.36360e-04,8.00766E-01
2.36400e-04,8.00672E-01
2.36440e-04,8.00016E-01
2.36480e-04,7.99359E-01
2.36520e-04,7.99109E-01
2.36560e-04,7.99453E-01
2.36600e-04,7.99734E-01
2.36640e-04,7.99641E-01
2.36680e-04,7.99453E-01
2.36720e-04,7.99359E-01
2.36760e-04,7.99234E-01
2.36800e-04,7.99203E-01
2.36840e-04,7.99109E-01
2.36880e-04,7.99047E-01
2.36920e-04,7.98922E-01
2.36960e-04,7.98828E-01
2.37000e-04,7.98734E-01
2.37040e-04,7.98672E-01
2.37080e-04,7.98547E-01
2.37120e-04,7.98422E-01
2.37160e-04,7.98328E-01
2.37200e-04,7.98266E-01
2.37240e-04,7.98203E-01
2.37280e-04,7.98172E-01
2.37320e-04,7.98016E-01
2.37360e-04,7.97984E-01
2.37400e-04,7.97922E-01
2.37440e-04,7.97828E-01
2.37480e-04,7.97797E-01
2.37520e-04,7.97734E-01
2.37560e-04,7.97672E-01
2.37600e-04,7.97609E-01
2.37640e-04,7.97547E-01
2.37680e-04,7.97578E-01
2.37720e-04,7.97547E-01
2.37760e-04,7.97422E-01
2.37800e-04,7.97359E-01
2.37840e-04,7.97266E-01
2.37880e-04,7.97203E-01
2.37920e-04,7.97078E-01
2.37960e-04,7.97047E-01
2.38000e-04,7.96922E-01
2.38040e-04,7.96859E-01
2.38080e-04,7.96703E-01
2.38120e-04,7.96641E-01
2.38160e-04,7.96516E-01
2.38200e-04,7.96422E-01
2.38240e-04,7.96266E-01
2.38280e-04,7.96266E-01
2.38320e-04,7.96203E-01
2.38360e-04,7.96078E-01
2.38400e-04,7.95953E-01
2.38440e-04,7.95859E-01
2.38480e-04,7.95797E-01
2.38520e-04,7.95703E-01
2.38560e-04,7.95641E-01
2.38600e-04,7.95547E-01
2.38640e-04,7.95391E-01
2.38680e-04,7.95297E-01
2.38720e-04,7.95172E-01
2.38760e-04,7.95047E-01
2.38800e-04,7.95016E-01
2.38840e-04,7.94891E-01
2.38880e-04,7.94797E-01
2.38920e-04,7.94734E-01
2.38960e-04,7.94703E-01
2.39000e-04,7.94703E-01
2.39040e-04,7.94578E-01
2.39080e-04,7.94484E-01
2.39120e-04,7.94422E-01
2.39160e-04,7.94297E-01
2.39200e-04,7.94203E-01
2.39240e-04,7.94172E-01
2.39280e-04,7.94109E-01
2.39320e-04,7.93922E-01
2.39360e-04,7.93891E-01
2.39400e-04,7.93828E-01
2.39440e-04,7.93766E-01
2.39480e-04,7.93672E-01
2.39520e-04,7.93516E-01
2.39560e-04,7.93391E-01
2.39600e-04,7.93328E-01
2.39640e-04,7.93172E-01
2.39680e-04,7.93047E-01
2.39720e-04,7.92984E-01
2.39760e-04,7.92859E-01
2.39800e-04,7.92797E-01
2.39840e-04,7.92672E-01
2.39880e-04,7.92609E-01
2.39920e-04,7.92516E-01
2.39960e-04,7.92422E-01
2.40000e-04,7.92359E-01
2.40040e-04,7.92266E-01
2.40080e-04,7.92172E-01
2.40120e-04,7.92078E-01
2.40160e-04,7.92016E-01
2.40200e-04,7.91922E-01
2.40240e-04,7.91859E-01
2.40280e-04,7.91766E-01
2.40320e-04,7.91641E-01
2.40360e-04,7.91516E-01
2.40400e-04,7.91391E-01
2.40440e-04,7.91234E-01
2.40480e-04,7.91141E-01
2.40520e-04,7.91078E-01
2.40560e-04,7.91016E-01
2.40600e-04,7.90891E-01
2.40640e-04,7.90891E-01
2.40680e-04,7.90797E-01
2.40720e-04,7.90703E-01
2.40760e-04,7.90609E-01
2.40800e-04,7.90422E-01
2.40840e-04,7.90359E-01
2.40880e-04,7.90297E-01
2.40920e-04,7.90203E-01
2.40960e-04,7.90141E-01
2.41000e-04,7.90047E-01
2.41040e-04,7.90047E-01
2.41080e-04,7.89953E-01
2.41120e-04,7.89859E-01
2.41160e-04,7.89703E-01
2.41200e-04,7.89609E-01
2.41240e-04,7.89547E-01
2.41280e-04,7.89391E-01
2.41320e-04,7.89328E-01
2.41360e-04,7.89203E-01
2.41400e-04,7.89078E-01
2.41440e-04,7.88922E-01
2.41480e-04,7.88797E-01
2.41520e-04,7.88734E-01
2.41560e-04,7.88703E-01
2.41600e-04,7.88578E-01
2.41640e-04,7.88516E-01
2.41680e-04,7.88422E-01
2.41720e-04,7.88359E-01
2.41760e-04,7.88297E-01
2.41800e-04,7.88203E-01
2.41840e-04,7.88141E-01
2.41880e-04,7.88047E-01
2.41920e-04,7.88016E-01
2.41960e-04,7.87891E-01
2.42000e-04,7.87828E-01
2.42040e-04,7.87734E-01
2.42080e-04,7.87641E-01
2.42120e-04,7.87547E-01
2.42160e-04,7.87391E-01
2.42200e-04,7.87297E-01
2.42240e-04,7.87172E-01
2.42280e-04,7.87078E-01
2.42320e-04,7.87047E-01
2.42360e-04,7.86922E-01
2.42400e-04,7.86797E-01
2.42440e-04,7.86766E-01
2.42480e-04,7.86672E-01
2.42520e-04,7.86578E-01
2.42560e-04,7.86516E-01
2.42600e-04,7.86453E-01
2.42640e-04,7.86391E-01
2.42680e-04,7.86359E-01
2.42720e-04,7.86266E-01
2.42760e-04,7.86203E-01
2.42800e-04,7.86172E-01
2.42840e-04,7.86078E-01
2.42880e-04,7.85922E-01
2.42920e-04,7.85766E-01
2.42960e-04,7.85672E-01
2.43000e-04,7.85609E-01
2.43040e-04,7.85547E-01
2.43080e-04,7.85422E-01
2.43120e-04,7.85391E-01
2.43160e-04,7.85297E-01
2.43200e-04,7.85203E-01
2.43240e-04,7.85141E-01
2.43280e-04,7.84953E-01
2.43320e-04,7.84859E-01
2.43360e-04,7.84828E-01
2.43400e-04,7.84672E-01
2.43440e-04,7.84609E-01
2.43480e-04,7.84484E-01
2.43520e-04,7.84391E-01
2.43560e-04,7.84359E-01
2.43600e-04,7.84266E-01
2.43640e-04,7.84172E-01
2.43680e-04,7.84047E-01
2.43720e-04,7.83891E-01
2.43760e-04,7.83734E-01
2.43800e-04,7.83672E-01
2.43840e-04,7.83578E-01
2.43880e-04,7.83422E-01
2.43920e-04,7.83297E-01
2.43960e-04,7.83203E-01
2.44000e-04,7.83141E-01
2.44040e-04,7.83078E-01
2.44080e-04,7.82953E-01
2.44120e-04,7.82859E-01
2.44160e-04,7.82828E-01
2.44200e-04,7.82797E-01
2.44240e-04,7.82766E-01
2.44280e-04,7.82734E-01
2.44320e-04,7.82609E-01
2.44360e-04,7.82516E-01
2.44400e-04,7.82516E-01
2.44440e-04,7.82422E-01
2.44480e-04,7.82297E-01
2.44520e-04,7.82203E-01
2.44560e-04,7.82078E-01
2.44600e-04,7.81953E-01
2.44640e-04,7.81859E-01
2.44680e-04,7.81797E-01
2.44720e-04,7.81703E-01
2.44760e-04,7.81672E-01
2.44800e-04,7.81547E-01
2.44840e-04,7.81453E-01
2.44880e-04,7.81359E-01
2.44920e-04,7.81266E-01
2.44960e-04,7.81172E-01
2.45000e-04,7.81109E-01
2.45040e-04,7.80953E-01
2.45080e-04,7.80891E-01
2.45120e-04,7.80828E-01
2.45160e-04,7.80766E-01
2.45200e-04,7.80672E-01
2.45240e-04,7.80547E-01
2.45280e-04,7.80453E-01
2.45320e-04,7.80297E-01
2.45360e-04,7.80328E-01
2.45400e-04,7.80203E-01
2.45440e-04,7.80078E-01
2.45480e-04,7.79984E-01
2.45520e-04,7.79891E-01
2.45560e-04,7.79766E-01
2.45600e-04,7.79703E-01
2.45640e-04,7.79609E-01
2.45680e-04,7.79609E-01
2.45720e-04,7.79578E-01
2.45760e-04,7.79453E-01
2.45800e-04,7.79391E-01
2.45840e-04,7.79234E-01
2.45880e-04,7.79203E-01
2.45920e-04,7.79172E-01
2.45960e-04,7.79078E-01
2.46000e-04,7.78953E-01
2.46040e-04,7.78828E-01
2.46080e-04,7.78797E-01
2.46120e-04,7.78672E-01
2.46160e-04,7.78609E-01
2.46200e-04,7.78484E-01
2.46240e-04,7.78328E-01
2.46280e-04,7.78234E-01
2.46320e-04,7.78109E-01
2.46360e-04,7.78078E-01
2.46400e-04,7.77984E-01
2.46440e-04,7.77953E-01
2.46480e-04,7.77828E-01
2.46520e-04,7.77734E-01
2.46560e-04,7.77672E-01
2.46600e-04,7.77578E-01
2.46640e-04,7.77547E-01
2.46680e-04,7.77422E-01
2.46720e-04,7.77391E-01
2.46760e-04,7.77359E-01
2.46800e-04,7.77328E-01
2.46840e-04,7.77297E-01
2.46880e-04,7.77203E-01
2.46920e-04,7.77141E-01
2.46960e-04,7.77109E-01
2.47000e-04,7.77047E-01
2.47040e-04,7.76953E-01
2.47080e-04,7.76828E-01
2.47120e-04,7.76734E-01
2.47160e-04,7.76703E-01
2.47200e-04,7.76641E-01
2.47240e-04,7.76578E-01
2.47280e-04,7.76484E-01
2.47320e-04,7.76422E-01
2.47360e-04,7.76359E-01
2.47400e-04,7.76266E-01
2.47440e-04,7.76203E-01
2.47480e-04,7.76203E-01
2.47520e-04,7.76078E-01
2.47560e-04,7.76016E-01
2.47600e-04,7.75891E-01
2.47640e-04,7.75828E-01
2.47680e-04,7.75734E-01
2.47720e-04,7.75703E-01
2.47760e-04,7.75578E-01
2.47800e-04,7.75547E-01
2.47840e-04,7.75422E-01
2.47880e-04,7.75391E-01
2.47920e-04,7.75359E-01
2.47960e-04,7.75172E-01
2.48000e-04,7.75141E-01
2.48040e-04,7.75078E-01
2.48080e-04,7.74984E-01
2.48120e-04,7.74891E-01
2.48160e-04,7.74828E-01
2.48200e-04,7.74828E-01
2.48240e-04,7.74766E-01
2.48280e-04,7.74703E-01
2.48320e-04,7.74609E-01
2.48360e-04,7.74547E-01
2.48400e-04,7.74578E-01
2.48440e-04,7.74547E-01
2.48480e-04,7.74422E-01
2.48520e-04,7.74422E-01
2.48560e-04,7.74359E-01
2.48600e-04,7.74266E-01
2.48640e-04,7.74109E-01
2.48680e-04,7.74047E-01
2.48720e-04,7.73953E-01
2.48760e-04,7.73891E-01
2.48800e-04,7.73797E-01
2.48840e-04,7.73641E-01
2.48880e-04,7.73578E-01
2.48920e-04,7.73547E-01
2.48960e-04,7.73516E-01
2.49000e-04,7.73391E-01
2.49040e-04,7.73266E-01
2.49080e-04,7.73172E-01
2.49120e-04,7.73172E-01
2.49160e-04,7.73109E-01
2.49200e-04,7.73109E-01
2.49240e-04,7.72984E-01
2.49280e-04,7.72922E-01
2.49320e-04,7.72859E-01
2.49360e-04,7.72797E-01
2.49400e-04,7.72734E-01
2.49440e-04,7.72734E-01
2.49480e-04,7.72203E-01
2.49520e-04,7.71484E-01
2.49560e-04,7.71547E-01
2.49600e-04,7.71922E-01
2.49640e-04,7.71922E-01
2.49680e-04,7.71578E-01
2.49720e-04,7.71703E-01
2.49760e-04,7.71641E-01
2.49800e-04,7.71547E-01
2.49840e-04,7.71484E-01
2.49880e-04,7.71391E-01
2.49920e-04,7.71297E-01
2.49960e-04,7.71203E-01
2.50000e-04,7.71203E-01
2.50040e-04,7.71141E-01
2.50080e-04,7.71047E-01
2.50120e-04,7.71016E-01
2.50160e-04,7.70922E-01
2.50200e-04,7.70859E-01
2.50240e-04,7.70766E-01
2.50280e-04,7.70703E-01
2.50320e-04,7.70547E-01
2.50360e-04,7.70422E-01
2.50400e-04,7.70328E-01
2.50440e-04,7.70234E-01
2.50480e-04,7.70172E-01
2.50520e-04,7.70141E-01
2.50560e-04,7.70109E-01
2.50600e-04,7.70047E-01
2.50640e-04,7.70078E-01
2.50680e-04,7.69984E-01
2.50720e-04,7.69891E-01
