[s],MA1[]
1.96400e-05,6.16586E-02
1.96800e-05,6.18154E-02
1.97200e-05,6.17869E-02
1.97600e-05,6.10028E-02
1.98000e-05,6.05680E-02
1.98400e-05,6.06892E-02
1.98800e-05,6.10028E-02
1.99200e-05,6.12523E-02
1.99600e-05,6.12238E-02
2.00000e-05,6.13164E-02
2.00400e-05,6.13449E-02
2.00800e-05,6.12808E-02
2.01200e-05,6.13449E-02
2.01600e-05,6.14091E-02
2.02000e-05,6.15018E-02
2.02400e-05,6.16301E-02
2.02800e-05,6.17227E-02
2.03200e-05,6.16871E-02
2.03600e-05,6.16871E-02
2.04000e-05,6.17512E-02
2.04400e-05,6.18439E-02
2.04800e-05,6.19081E-02
2.05200e-05,6.19081E-02
2.05600e-05,6.19081E-02
2.06000e-05,6.19437E-02
2.06400e-05,6.19437E-02
2.06800e-05,6.19081E-02
2.07200e-05,6.20934E-02
2.07600e-05,6.21290E-02
2.08000e-05,6.21290E-02
2.08400e-05,6.22217E-02
2.08800e-05,6.22858E-02
2.09200e-05,6.24070E-02
2.09600e-05,6.24426E-02
2.10000e-05,6.24426E-02
2.10400e-05,6.25638E-02
2.10800e-05,6.26280E-02
2.11200e-05,6.27563E-02
2.11600e-05,6.28133E-02
2.12000e-05,6.28774E-02
2.12400e-05,6.28133E-02
2.12800e-05,6.28774E-02
2.13200e-05,6.29701E-02
2.13600e-05,6.29701E-02
2.14000e-05,6.29701E-02
2.14400e-05,6.30343E-02
2.14800e-05,6.30343E-02
2.15200e-05,6.30343E-02
2.15600e-05,6.31269E-02
2.16000e-05,6.31269E-02
2.16400e-05,6.32552E-02
2.16800e-05,6.32552E-02
2.17200e-05,6.33122E-02
2.17600e-05,6.33764E-02
2.18000e-05,6.33764E-02
2.18400e-05,6.35332E-02
2.18800e-05,6.35617E-02
2.19200e-05,6.36259E-02
2.19600e-05,6.38468E-02
2.20000e-05,6.39680E-02
2.20400e-05,6.40036E-02
2.20800e-05,6.40963E-02
2.21200e-05,6.41248E-02
2.21600e-05,6.41890E-02
2.22000e-05,6.41605E-02
2.22400e-05,6.41605E-02
2.22800e-05,6.42246E-02
2.23200e-05,6.42531E-02
2.23600e-05,6.42246E-02
2.24000e-05,6.43173E-02
2.24400e-05,6.43743E-02
2.24800e-05,6.44384E-02
2.25200e-05,6.44741E-02
2.25600e-05,6.45667E-02
2.26000e-05,6.45667E-02
2.26400e-05,6.46309E-02
2.26800e-05,6.47236E-02
2.27200e-05,6.46879E-02
2.27600e-05,6.47806E-02
2.28000e-05,6.47521E-02
2.28400e-05,6.48804E-02
2.28800e-05,6.49374E-02
2.29200e-05,6.49730E-02
2.29600e-05,6.50015E-02
2.30000e-05,6.50372E-02
2.30400e-05,6.50015E-02
2.30800e-05,6.50657E-02
2.31200e-05,6.50657E-02
2.31600e-05,6.50372E-02
2.32000e-05,6.50372E-02
2.32400e-05,6.51298E-02
2.32800e-05,6.51869E-02
2.33200e-05,6.52225E-02
2.33600e-05,6.53152E-02
2.34000e-05,6.53793E-02
2.34400e-05,6.54078E-02
2.34800e-05,6.53437E-02
2.35200e-05,6.54078E-02
2.35600e-05,6.55005E-02
2.36000e-05,6.55005E-02
2.36400e-05,6.54720E-02
2.36800e-05,6.55646E-02
2.37200e-05,6.55646E-02
2.37600e-05,6.55646E-02
2.38000e-05,6.55646E-02
2.38400e-05,6.53793E-02
2.38800e-05,6.56573E-02
2.39200e-05,6.53152E-02
2.39600e-05,6.57856E-02
2.40000e-05,6.62204E-02
2.40400e-05,6.59068E-02
2.40800e-05,6.56288E-02
2.41200e-05,6.57856E-02
2.41600e-05,6.58498E-02
2.42000e-05,6.57215E-02
2.42400e-05,6.58141E-02
2.42800e-05,6.59424E-02
2.43200e-05,6.59709E-02
2.43600e-05,6.60992E-02
2.44000e-05,6.61563E-02
2.44400e-05,6.61919E-02
2.44800e-05,6.62561E-02
2.45200e-05,6.63772E-02
2.45600e-05,6.63772E-02
2.46000e-05,6.63131E-02
2.46400e-05,6.63487E-02
2.46800e-05,6.63487E-02
2.47200e-05,6.62561E-02
2.47600e-05,6.62561E-02
2.48000e-05,6.63131E-02
2.48400e-05,6.63131E-02
2.48800e-05,6.63487E-02
2.49200e-05,6.63131E-02
2.49600e-05,6.62846E-02
2.50000e-05,6.64057E-02
2.50400e-05,6.64057E-02
2.50800e-05,6.64414E-02
2.51200e-05,6.65055E-02
2.51600e-05,6.65340E-02
2.52000e-05,6.66267E-02
2.52400e-05,6.66909E-02
2.52800e-05,6.66909E-02
2.53200e-05,6.67550E-02
2.53600e-05,6.67194E-02
2.54000e-05,6.67835E-02
2.54400e-05,6.67194E-02
2.54800e-05,6.67194E-02
2.55200e-05,6.67835E-02
2.55600e-05,6.67835E-02
2.56000e-05,6.67194E-02
2.56400e-05,6.67835E-02
2.56800e-05,6.68477E-02
2.57200e-05,6.67194E-02
2.57600e-05,6.68477E-02
2.58000e-05,6.77244E-02
2.58400e-05,6.81877E-02
2.58800e-05,6.82233E-02
2.59200e-05,6.80309E-02
2.59600e-05,6.79739E-02
2.60000e-05,6.80309E-02
2.60400e-05,6.80309E-02
2.60800e-05,6.81307E-02
2.61200e-05,6.81877E-02
2.61600e-05,6.81877E-02
2.62000e-05,6.82875E-02
2.62400e-05,6.83160E-02
2.62800e-05,6.83445E-02
2.63200e-05,6.84087E-02
2.63600e-05,6.84728E-02
2.64000e-05,6.85013E-02
2.64400e-05,6.85655E-02
2.64800e-05,6.85655E-02
2.65200e-05,6.85940E-02
2.65600e-05,6.85940E-02
2.66000e-05,6.87223E-02
2.66400e-05,6.88150E-02
2.66800e-05,6.89718E-02
2.67200e-05,6.89433E-02
2.67600e-05,6.89433E-02
2.68000e-05,6.90003E-02
2.68400e-05,6.90644E-02
2.68800e-05,6.91001E-02
2.69200e-05,6.91927E-02
2.69600e-05,6.91286E-02
2.70000e-05,6.91927E-02
2.70400e-05,6.92854E-02
2.70800e-05,6.93139E-02
2.71200e-05,6.93781E-02
2.71600e-05,6.92854E-02
2.72000e-05,6.93139E-02
2.72400e-05,6.93495E-02
2.72800e-05,6.94422E-02
2.73200e-05,6.94066E-02
2.73600e-05,6.94066E-02
2.74000e-05,6.94707E-02
2.74400e-05,6.95349E-02
2.74800e-05,6.95634E-02
2.75200e-05,6.95990E-02
2.75600e-05,6.96275E-02
2.76000e-05,6.97558E-02
2.76400e-05,6.97843E-02
2.76800e-05,6.97843E-02
2.77200e-05,6.98129E-02
2.77600e-05,6.98485E-02
2.78000e-05,6.99697E-02
2.78400e-05,7.00053E-02
2.78800e-05,7.00338E-02
2.79200e-05,7.00338E-02
2.79600e-05,7.00338E-02
2.80000e-05,6.99697E-02
2.80400e-05,6.99412E-02
2.80800e-05,6.99412E-02
2.81200e-05,7.00053E-02
2.81600e-05,7.00053E-02
2.82000e-05,7.00623E-02
2.82400e-05,7.01265E-02
2.82800e-05,7.01621E-02
2.83200e-05,7.02833E-02
2.83600e-05,7.03474E-02
2.84000e-05,7.03760E-02
2.84400e-05,7.04116E-02
2.84800e-05,7.04401E-02
2.85200e-05,7.04401E-02
2.85600e-05,7.05328E-02
2.86000e-05,7.05969E-02
2.86400e-05,7.06611E-02
2.86800e-05,7.06254E-02
2.87200e-05,7.05969E-02
2.87600e-05,7.06254E-02
2.88000e-05,7.05684E-02
2.88400e-05,7.05969E-02
2.88800e-05,7.05969E-02
2.89200e-05,7.06611E-02
2.89600e-05,7.06254E-02
2.90000e-05,7.05969E-02
2.90400e-05,7.06896E-02
2.90800e-05,7.07181E-02
2.91200e-05,7.07181E-02
2.91600e-05,7.08464E-02
2.92000e-05,7.09391E-02
2.92400e-05,7.10032E-02
2.92800e-05,7.10317E-02
2.93200e-05,7.11600E-02
2.93600e-05,7.11885E-02
2.94000e-05,7.12527E-02
2.94400e-05,7.13168E-02
2.94800e-05,7.13810E-02
2.95200e-05,7.14380E-02
2.95600e-05,7.14380E-02
2.96000e-05,7.15022E-02
2.96400e-05,7.14737E-02
2.96800e-05,7.15022E-02
2.97200e-05,7.15022E-02
2.97600e-05,7.16305E-02
2.98000e-05,7.16590E-02
2.98400e-05,7.16875E-02
2.98800e-05,7.16875E-02
2.99200e-05,7.17516E-02
2.99600e-05,7.18443E-02
3.00000e-05,7.19085E-02
3.00400e-05,7.19726E-02
3.00800e-05,7.19370E-02
3.01200e-05,7.19370E-02
3.01600e-05,7.20368E-02
3.02000e-05,7.20938E-02
3.02400e-05,7.21936E-02
3.02800e-05,7.22221E-02
3.03200e-05,7.22221E-02
3.03600e-05,7.22862E-02
3.04000e-05,7.22506E-02
3.04400e-05,7.23433E-02
3.04800e-05,7.23433E-02
3.05200e-05,7.23789E-02
3.05600e-05,7.24074E-02
3.06000e-05,7.25001E-02
3.06400e-05,7.25642E-02
3.06800e-05,7.26284E-02
3.07200e-05,7.26569E-02
3.07600e-05,7.28493E-02
3.08000e-05,7.29064E-02
3.08400e-05,7.30061E-02
3.08800e-05,7.31273E-02
3.09200e-05,7.31558E-02
3.09600e-05,7.32556E-02
3.10000e-05,7.32841E-02
3.10400e-05,7.33768E-02
3.10800e-05,7.35336E-02
3.11200e-05,7.35978E-02
3.11600e-05,7.36904E-02
3.12000e-05,7.36904E-02
3.12400e-05,7.36904E-02
3.12800e-05,7.37546E-02
3.13200e-05,7.38757E-02
3.13600e-05,7.38472E-02
3.14000e-05,7.39114E-02
3.14400e-05,7.40326E-02
3.14800e-05,7.40967E-02
3.15200e-05,7.40967E-02
3.15600e-05,7.41609E-02
3.16000e-05,7.43462E-02
3.16400e-05,7.45315E-02
3.16800e-05,7.45315E-02
3.17200e-05,7.45315E-02
3.17600e-05,7.45671E-02
3.18000e-05,7.45957E-02
3.18400e-05,7.47810E-02
3.18800e-05,7.47810E-02
3.19200e-05,7.47810E-02
3.19600e-05,7.48166E-02
3.20000e-05,7.48166E-02
3.20400e-05,7.47810E-02
3.20800e-05,7.48808E-02
3.21200e-05,7.48451E-02
3.21600e-05,7.49378E-02
3.22000e-05,7.49093E-02
3.22400e-05,7.48808E-02
3.22800e-05,7.49093E-02
3.23200e-05,7.49734E-02
3.23600e-05,7.50019E-02
3.24000e-05,7.50661E-02
3.24400e-05,7.51303E-02
3.24800e-05,7.51588E-02
3.25200e-05,7.52229E-02
3.25600e-05,7.52229E-02
3.26000e-05,7.52514E-02
3.26400e-05,7.52229E-02
3.26800e-05,7.52514E-02
3.27200e-05,7.53156E-02
3.27600e-05,7.54367E-02
3.28000e-05,7.54367E-02
3.28400e-05,7.54724E-02
3.28800e-05,7.55365E-02
3.29200e-05,7.55009E-02
3.29600e-05,7.54724E-02
3.30000e-05,7.55009E-02
3.30400e-05,7.55009E-02
3.30800e-05,7.55936E-02
3.31200e-05,7.55651E-02
3.31600e-05,7.55651E-02
3.32000e-05,7.56292E-02
3.32400e-05,7.56934E-02
3.32800e-05,7.57504E-02
3.33200e-05,7.58145E-02
3.33600e-05,7.58430E-02
3.34000e-05,7.58430E-02
3.34400e-05,7.59072E-02
3.34800e-05,7.58787E-02
3.35200e-05,7.60355E-02
3.35600e-05,7.60996E-02
3.36000e-05,7.61567E-02
3.36400e-05,7.60996E-02
3.36800e-05,7.61567E-02
3.37200e-05,7.60996E-02
3.37600e-05,7.61567E-02
3.38000e-05,7.61923E-02
3.38400e-05,7.61282E-02
3.38800e-05,7.61282E-02
3.39200e-05,7.61282E-02
3.39600e-05,7.61567E-02
3.40000e-05,7.62208E-02
3.40400e-05,7.61923E-02
3.40800e-05,7.62493E-02
3.41200e-05,7.64061E-02
3.41600e-05,7.64418E-02
3.42000e-05,7.65059E-02
3.42400e-05,7.65059E-02
3.42800e-05,7.65344E-02
3.43200e-05,7.65986E-02
3.43600e-05,7.65630E-02
3.44000e-05,7.65630E-02
3.44400e-05,7.66271E-02
3.44800e-05,7.66913E-02
3.45200e-05,7.67839E-02
3.45600e-05,7.68481E-02
3.46000e-05,7.67839E-02
3.46400e-05,7.67839E-02
3.46800e-05,7.68481E-02
3.47200e-05,7.68481E-02
3.47600e-05,7.67554E-02
3.48000e-05,7.68124E-02
3.48400e-05,7.69122E-02
3.48800e-05,7.70049E-02
3.49200e-05,7.70975E-02
3.49600e-05,7.71902E-02
3.50000e-05,7.73185E-02
3.50400e-05,7.73755E-02
3.50800e-05,7.74112E-02
3.51200e-05,7.74397E-02
3.51600e-05,7.74682E-02
3.52000e-05,7.75323E-02
3.52400e-05,7.76250E-02
3.52800e-05,7.76250E-02
3.53200e-05,7.76606E-02
3.53600e-05,7.76606E-02
3.54000e-05,7.76892E-02
3.54400e-05,7.77248E-02
3.54800e-05,7.76892E-02
3.55200e-05,7.77818E-02
3.55600e-05,7.78175E-02
3.56000e-05,7.78460E-02
3.56400e-05,7.79386E-02
3.56800e-05,7.80313E-02
3.57200e-05,7.80954E-02
3.57600e-05,7.81596E-02
3.58000e-05,7.82237E-02
3.58400e-05,7.83449E-02
3.58800e-05,7.83806E-02
3.59200e-05,7.84732E-02
3.59600e-05,7.85017E-02
3.60000e-05,7.85944E-02
3.60400e-05,7.85944E-02
3.60800e-05,7.86585E-02
3.61200e-05,7.87512E-02
3.61600e-05,7.87868E-02
3.62000e-05,7.88154E-02
3.62400e-05,7.89080E-02
3.62800e-05,7.89722E-02
3.63200e-05,7.90363E-02
3.63600e-05,7.90933E-02
3.64000e-05,7.91290E-02
3.64400e-05,7.92502E-02
3.64800e-05,7.92502E-02
3.65200e-05,7.93143E-02
3.65600e-05,7.93143E-02
3.66000e-05,7.93785E-02
3.66400e-05,7.94070E-02
3.66800e-05,7.94711E-02
3.67200e-05,7.95353E-02
3.67600e-05,7.96279E-02
3.68000e-05,7.96279E-02
3.68400e-05,7.96564E-02
3.68800e-05,7.96279E-02
3.69200e-05,7.96279E-02
3.69600e-05,7.96921E-02
3.70000e-05,7.97206E-02
3.70400e-05,7.97206E-02
3.70800e-05,7.97206E-02
3.71200e-05,7.96921E-02
3.71600e-05,7.96921E-02
3.72000e-05,7.97847E-02
3.72400e-05,7.98489E-02
3.72800e-05,7.98489E-02
3.73200e-05,7.98774E-02
3.73600e-05,7.98489E-02
3.74000e-05,7.99059E-02
3.74400e-05,8.00342E-02
3.74800e-05,8.00057E-02
3.75200e-05,8.00627E-02
3.75600e-05,8.00984E-02
3.76000e-05,8.01269E-02
3.76400e-05,8.00984E-02
3.76800e-05,8.00627E-02
3.77200e-05,8.01625E-02
3.77600e-05,8.01910E-02
3.78000e-05,8.03122E-02
3.78400e-05,8.03122E-02
3.78800e-05,8.02552E-02
3.79200e-05,8.02552E-02
3.79600e-05,8.03122E-02
3.80000e-05,8.03122E-02
3.80400e-05,8.03479E-02
3.80800e-05,8.03764E-02
3.81200e-05,8.04405E-02
3.81600e-05,8.04405E-02
3.82000e-05,8.04405E-02
3.82400e-05,8.05973E-02
3.82800e-05,8.05973E-02
3.83200e-05,8.06615E-02
3.83600e-05,8.07185E-02
3.84000e-05,8.07541E-02
3.84400e-05,8.08183E-02
3.84800e-05,8.08468E-02
3.85200e-05,8.08183E-02
3.85600e-05,8.08753E-02
3.86000e-05,8.09110E-02
3.86400e-05,8.10963E-02
3.86800e-05,8.15311E-02
3.87200e-05,8.21868E-02
3.87600e-05,8.16594E-02
3.88000e-05,8.14099E-02
3.88400e-05,8.17235E-02
3.88800e-05,8.17235E-02
3.89200e-05,8.16879E-02
3.89600e-05,8.18162E-02
3.90000e-05,8.19089E-02
3.90400e-05,8.19089E-02
3.90800e-05,8.20372E-02
3.91200e-05,8.20942E-02
3.91600e-05,8.21868E-02
3.92000e-05,8.22510E-02
3.92400e-05,8.23793E-02
3.92800e-05,8.23151E-02
3.93200e-05,8.23151E-02
3.93600e-05,8.24078E-02
3.94000e-05,8.24434E-02
3.94400e-05,8.25005E-02
3.94800e-05,8.25361E-02
3.95200e-05,8.25931E-02
3.95600e-05,8.25646E-02
3.96000e-05,8.25931E-02
3.96400e-05,8.26288E-02
3.96800e-05,8.26573E-02
3.97200e-05,8.26929E-02
3.97600e-05,8.28497E-02
3.98000e-05,8.28782E-02
3.98400e-05,8.29709E-02
3.98800e-05,8.30351E-02
3.99200e-05,8.30992E-02
3.99600e-05,8.31277E-02
4.00000e-05,8.32204E-02
4.00400e-05,8.32845E-02
4.00800e-05,8.33130E-02
4.01200e-05,8.33772E-02
4.01600e-05,8.33487E-02
4.02000e-05,8.34057E-02
4.02400e-05,8.35982E-02
4.02800e-05,8.36908E-02
4.03200e-05,8.37193E-02
4.03600e-05,8.37550E-02
4.04000e-05,8.36908E-02
4.04400e-05,8.38120E-02
4.04800e-05,8.38761E-02
4.05200e-05,8.39118E-02
4.05600e-05,8.38476E-02
4.06000e-05,8.30992E-02
4.06400e-05,8.28497E-02
4.06800e-05,8.30351E-02
4.07200e-05,8.34057E-02
4.07600e-05,8.37193E-02
4.08000e-05,8.38761E-02
4.08400e-05,8.39118E-02
4.08800e-05,8.40686E-02
4.09200e-05,8.40971E-02
4.09600e-05,8.40971E-02
4.10000e-05,8.40686E-02
4.10400e-05,8.40971E-02
4.10800e-05,8.41256E-02
4.11200e-05,8.41256E-02
4.11600e-05,8.41613E-02
4.12000e-05,8.41898E-02
4.12400e-05,8.41613E-02
4.12800e-05,8.41898E-02
4.13200e-05,8.42539E-02
4.13600e-05,8.43466E-02
4.14000e-05,8.44107E-02
4.14400e-05,8.44107E-02
4.14800e-05,8.44107E-02
4.15200e-05,8.44749E-02
4.15600e-05,8.45034E-02
4.16000e-05,8.46246E-02
4.16400e-05,8.46887E-02
4.16800e-05,8.47244E-02
4.17200e-05,8.47814E-02
4.17600e-05,8.48170E-02
4.18000e-05,8.48455E-02
4.18400e-05,8.48812E-02
4.18800e-05,8.49097E-02
4.19200e-05,8.49382E-02
4.19600e-05,8.50024E-02
4.20000e-05,8.50665E-02
4.20400e-05,8.50024E-02
4.20800e-05,8.50309E-02
4.21200e-05,8.50950E-02
4.21600e-05,8.51307E-02
4.22000e-05,8.51592E-02
4.22400e-05,8.52233E-02
4.22800e-05,8.52518E-02
4.23200e-05,8.53801E-02
4.23600e-05,8.54086E-02
4.24000e-05,8.54372E-02
4.24400e-05,8.54728E-02
4.24800e-05,8.55013E-02
4.25200e-05,8.55655E-02
4.25600e-05,8.55369E-02
4.26000e-05,8.56296E-02
4.26400e-05,8.55940E-02
4.26800e-05,8.55940E-02
4.27200e-05,8.56581E-02
4.27600e-05,8.56296E-02
4.28000e-05,8.56581E-02
4.28400e-05,8.56938E-02
4.28800e-05,8.57508E-02
4.29200e-05,8.57864E-02
4.29600e-05,8.57864E-02
4.30000e-05,8.58434E-02
4.30400e-05,8.58434E-02
4.30800e-05,8.58791E-02
4.31200e-05,8.59076E-02
4.31600e-05,8.60003E-02
4.32000e-05,8.60359E-02
4.32400e-05,8.61000E-02
4.32800e-05,8.61571E-02
4.33200e-05,8.61286E-02
4.33600e-05,8.61286E-02
4.34000e-05,8.61927E-02
4.34400e-05,8.62854E-02
4.34800e-05,8.62854E-02
4.35200e-05,8.63780E-02
4.35600e-05,8.63780E-02
4.36000e-05,8.64422E-02
4.36400e-05,8.64065E-02
4.36800e-05,8.64065E-02
4.37200e-05,8.65348E-02
4.37600e-05,8.65348E-02
4.38000e-05,8.65063E-02
4.38400e-05,8.64707E-02
4.38800e-05,8.65348E-02
4.39200e-05,8.65063E-02
4.39600e-05,8.65990E-02
4.40000e-05,8.66917E-02
4.40400e-05,8.67558E-02
4.40800e-05,8.67558E-02
4.41200e-05,8.68770E-02
4.41600e-05,8.68485E-02
4.42000e-05,8.69126E-02
4.42400e-05,8.69696E-02
4.42800e-05,8.70053E-02
4.43200e-05,8.70623E-02
4.43600e-05,8.70979E-02
4.44000e-05,8.70979E-02
4.44400e-05,8.71621E-02
4.44800e-05,8.71621E-02
4.45200e-05,8.71906E-02
4.45600e-05,8.72191E-02
4.46000e-05,8.72833E-02
4.46400e-05,8.73474E-02
4.46800e-05,8.72833E-02
4.47200e-05,8.70053E-02
4.47600e-05,8.63780E-02
4.48000e-05,8.70338E-02
4.48400e-05,8.73759E-02
4.48800e-05,8.72191E-02
4.49200e-05,8.73189E-02
4.49600e-05,8.75042E-02
4.50000e-05,8.75042E-02
4.50400e-05,8.75327E-02
4.50800e-05,8.76610E-02
4.51200e-05,8.76610E-02
4.51600e-05,8.77537E-02
4.52000e-05,8.78179E-02
4.52400e-05,8.78749E-02
4.52800e-05,8.78464E-02
4.53200e-05,8.79390E-02
4.53600e-05,8.80317E-02
4.54000e-05,8.80958E-02
4.54400e-05,8.81600E-02
4.54800e-05,8.81600E-02
4.55200e-05,8.82241E-02
4.55600e-05,8.82527E-02
4.56000e-05,8.82527E-02
4.56400e-05,8.83168E-02
4.56800e-05,8.84095E-02
4.57200e-05,8.85306E-02
4.57600e-05,8.85948E-02
4.58000e-05,8.86589E-02
4.58400e-05,8.86875E-02
4.58800e-05,8.86875E-02
4.59200e-05,8.89084E-02
4.59600e-05,8.89369E-02
4.60000e-05,8.89369E-02
4.60400e-05,8.89084E-02
4.60800e-05,8.89369E-02
4.61200e-05,8.90367E-02
4.61600e-05,8.90652E-02
4.62000e-05,8.90937E-02
4.62400e-05,8.91294E-02
4.62800e-05,8.90937E-02
4.63200e-05,8.90652E-02
4.63600e-05,8.91294E-02
4.64000e-05,8.90937E-02
4.64400e-05,8.91294E-02
4.64800e-05,8.91294E-02
4.65200e-05,8.91935E-02
4.65600e-05,8.92220E-02
4.66000e-05,8.93147E-02
4.66400e-05,9.02556E-02
4.66800e-05,9.06262E-02
4.67200e-05,9.05621E-02
4.67600e-05,9.03126E-02
4.68000e-05,9.01273E-02
4.68400e-05,9.02200E-02
4.68800e-05,9.01914E-02
4.69200e-05,9.00988E-02
4.69600e-05,9.01558E-02
4.70000e-05,9.01558E-02
4.70400e-05,9.02200E-02
4.70800e-05,9.02841E-02
4.71200e-05,9.03483E-02
4.71600e-05,9.04124E-02
4.72000e-05,9.04409E-02
4.72400e-05,9.04694E-02
4.72800e-05,9.05336E-02
4.73200e-05,9.05336E-02
4.73600e-05,9.05621E-02
4.74000e-05,9.05977E-02
4.74400e-05,9.05977E-02
4.74800e-05,9.06904E-02
4.75200e-05,9.07831E-02
4.75600e-05,9.08187E-02
4.76000e-05,9.07831E-02
4.76400e-05,9.08472E-02
4.76800e-05,9.08757E-02
4.77200e-05,9.09399E-02
4.77600e-05,9.09399E-02
4.78000e-05,9.10040E-02
4.78400e-05,9.09684E-02
4.78800e-05,9.10040E-02
4.79200e-05,9.10040E-02
4.79600e-05,9.10325E-02
4.80000e-05,9.10325E-02
4.80400e-05,9.10682E-02
4.80800e-05,9.11608E-02
4.81200e-05,9.11252E-02
4.81600e-05,9.10967E-02
4.82000e-05,9.10967E-02
4.82400e-05,9.12250E-02
4.82800e-05,9.12535E-02
4.83200e-05,9.12250E-02
4.83600e-05,9.12820E-02
4.84000e-05,9.13462E-02
4.84400e-05,9.13747E-02
4.84800e-05,9.14388E-02
4.85200e-05,9.13747E-02
4.85600e-05,9.14103E-02
4.86000e-05,9.14745E-02
4.86400e-05,9.15315E-02
4.86800e-05,9.15956E-02
4.87200e-05,9.15956E-02
4.87600e-05,9.16598E-02
4.88000e-05,9.17239E-02
4.88400e-05,9.16883E-02
4.88800e-05,9.17239E-02
4.89200e-05,9.18166E-02
4.89600e-05,9.18451E-02
4.90000e-05,9.19093E-02
4.90400e-05,9.19093E-02
4.90800e-05,9.20019E-02
4.91200e-05,9.20376E-02
4.91600e-05,9.20946E-02
4.92000e-05,9.21302E-02
4.92400e-05,9.21872E-02
4.92800e-05,9.22229E-02
4.93200e-05,9.22870E-02
4.93600e-05,9.24438E-02
4.94000e-05,9.25009E-02
4.94400e-05,9.26292E-02
4.94800e-05,9.25935E-02
4.95200e-05,9.26292E-02
4.95600e-05,9.26292E-02
4.96000e-05,9.27218E-02
4.96400e-05,9.27503E-02
4.96800e-05,9.28501E-02
4.97200e-05,9.29428E-02
4.97600e-05,9.30355E-02
4.98000e-05,9.29998E-02
4.98400e-05,9.30640E-02
4.98800e-05,9.31566E-02
4.99200e-05,9.32208E-02
4.99600e-05,9.33491E-02
5.00000e-05,9.34417E-02
5.00400e-05,9.34703E-02
5.00800e-05,9.35344E-02
5.01200e-05,9.35986E-02
5.01600e-05,9.35986E-02
5.02000e-05,9.37839E-02
5.02400e-05,9.37839E-02
5.02800e-05,9.39122E-02
5.03200e-05,9.39122E-02
5.03600e-05,9.39692E-02
5.04000e-05,9.40049E-02
5.04400e-05,9.40334E-02
5.04800e-05,9.41260E-02
5.05200e-05,9.41902E-02
5.05600e-05,9.42543E-02
5.06000e-05,9.43755E-02
5.06400e-05,9.44682E-02
5.06800e-05,9.45038E-02
5.07200e-05,9.45038E-02
5.07600e-05,9.45965E-02
5.08000e-05,9.46250E-02
5.08400e-05,9.46250E-02
5.08800e-05,9.47248E-02
5.09200e-05,9.47248E-02
5.09600e-05,9.47533E-02
5.10000e-05,9.47533E-02
5.10400e-05,9.48174E-02
5.10800e-05,9.48745E-02
5.11200e-05,9.48745E-02
5.11600e-05,9.48459E-02
5.12000e-05,9.48459E-02
5.12400e-05,9.48745E-02
5.12800e-05,9.48459E-02
5.13200e-05,9.49101E-02
5.13600e-05,9.48745E-02
5.14000e-05,9.49386E-02
5.14400e-05,9.50028E-02
5.14800e-05,9.50954E-02
5.15200e-05,9.50954E-02
5.15600e-05,9.51596E-02
5.16000e-05,9.52237E-02
5.16400e-05,9.52807E-02
5.16800e-05,9.52807E-02
5.17200e-05,9.52807E-02
5.17600e-05,9.53164E-02
5.18000e-05,9.53805E-02
5.18400e-05,9.53805E-02
5.18800e-05,9.54376E-02
5.19200e-05,9.54732E-02
5.19600e-05,9.53449E-02
5.20000e-05,9.54090E-02
5.20400e-05,9.55017E-02
5.20800e-05,9.55373E-02
5.21200e-05,9.55944E-02
5.21600e-05,9.56300E-02
5.22000e-05,9.55944E-02
5.22400e-05,9.56585E-02
5.22800e-05,9.57227E-02
5.23200e-05,9.57868E-02
5.23600e-05,9.58795E-02
5.24000e-05,9.59436E-02
5.24400e-05,9.60363E-02
5.24800e-05,9.60933E-02
5.25200e-05,9.61575E-02
5.25600e-05,9.60933E-02
5.26000e-05,9.60363E-02
5.26400e-05,9.60363E-02
5.26800e-05,9.60363E-02
5.27200e-05,9.60648E-02
5.27600e-05,9.61290E-02
5.28000e-05,9.60933E-02
5.28400e-05,9.61290E-02
5.28800e-05,9.60933E-02
5.29200e-05,9.61931E-02
5.29600e-05,9.62858E-02
5.30000e-05,9.63499E-02
5.30400e-05,9.63499E-02
5.30800e-05,9.63784E-02
5.31200e-05,9.64426E-02
5.31600e-05,9.64996E-02
5.32000e-05,9.65638E-02
5.32400e-05,9.66921E-02
5.32800e-05,9.67847E-02
5.33200e-05,9.68489E-02
5.33600e-05,9.69059E-02
5.34000e-05,9.70057E-02
5.34400e-05,9.70983E-02
5.34800e-05,9.71625E-02
5.35200e-05,9.72195E-02
5.35600e-05,9.72837E-02
5.36000e-05,9.73763E-02
5.36400e-05,9.74120E-02
5.36800e-05,9.73763E-02
5.37200e-05,9.74405E-02
5.37600e-05,9.74120E-02
5.38000e-05,9.74120E-02
5.38400e-05,9.75046E-02
5.38800e-05,9.75688E-02
5.39200e-05,9.75688E-02
5.39600e-05,9.76614E-02
5.40000e-05,9.77826E-02
5.40400e-05,9.78753E-02
5.40800e-05,9.79394E-02
5.41200e-05,9.80321E-02
5.41600e-05,9.81248E-02
5.42000e-05,9.81604E-02
5.42400e-05,9.82531E-02
5.42800e-05,9.83172E-02
5.43200e-05,9.83457E-02
5.43600e-05,9.83457E-02
5.44000e-05,9.83814E-02
5.44400e-05,9.84384E-02
5.44800e-05,9.84384E-02
5.45200e-05,9.85310E-02
5.45600e-05,9.86593E-02
