[s],MA1[],CH1[V],CH2[V]
-0.00041804,-0.00102907,,
-0.000418,-0.00106108,,
-0.00041796,-0.00109309,,
-0.00041792,-0.00109309,,
-0.00041788,-0.00109309,,
-0.00041784,-0.00109309,,
-0.0004178,-0.00109309,,
-0.00041776,-0.00112511,,
-0.00041772,-0.00112511,,
-0.00041768,-0.00114912,,
-0.00041764,-0.00112511,,
-0.0004176,-0.00106108,,
-0.00041756,-0.00109309,,
-0.00041752,-0.00109309,,
-0.00041748,-0.00109309,,
-0.00041744,-0.00109309,,
-0.0004174,-0.00109309,,
-0.00041736,-0.00140522,,
-0.00041732,-0.00190143,,
-0.00041728,-0.00118113,,
-0.00041724,-0.0006208969999999999,,
-0.0004172,-0.000212728,,
-0.00041716,-0.000492844,,
-0.00041712,-0.000684923,,
-0.00041708,-0.00074895,,
-0.00041704,-0.0007809630000000001,,
-0.000417,-0.0007809630000000001,,
-0.00041696,-0.0008129760000000001,,
-0.00041692,-0.0008129760000000001,,
-0.00041688,-0.0007809630000000001,,
-0.00041684,-0.00074895,,
-0.0004168,-0.0007809630000000001,,
-0.00041676,-0.0008129760000000001,,
-0.00041672,-0.0008129760000000001,,
-0.00041668,-0.0007809630000000001,,
-0.00041664,-0.0007809630000000001,,
-0.0004166,-0.000716937,,
-0.00041656,-0.000716937,,
-0.00041652,-0.00074895,,
-0.00041648,-0.0007809630000000001,,
-0.00041644,-0.0008369860000000001,,
-0.0004164,-0.000868999,,
-0.00041636,-0.000868999,,
-0.00041632,-0.0008129760000000001,,
-0.00041628,-0.0008369860000000001,,
-0.00041624,-0.000868999,,
-0.0004162,-0.000868999,,
-0.00041616,-0.0009330260000000001,,
-0.00041612,-0.000997052,,
-0.00041608,-0.00102907,,
-0.00041604,-0.00106108,,
-0.000416,-0.000997052,,
-0.00041596,-0.00102907,,
-0.00041592,-0.0009650389999999999,,
-0.00041588,-0.0009330260000000001,,
-0.00041584,-0.000868999,,
-0.0004158,-0.0008369860000000001,,
-0.00041576,-0.0008369860000000001,,
-0.00041572,-0.000901013,,
-0.00041568,-0.000901013,,
-0.00041564,-0.000868999,,
-0.0004156,-0.0008369860000000001,,
-0.00041556,-0.000868999,,
-0.00041552,-0.000901013,,
-0.00041548,-0.000868999,,
-0.00041544,-0.000868999,,
-0.0004154,-0.0009330260000000001,,
-0.00041536,-0.000901013,,
-0.00041532,-0.0009650389999999999,,
-0.00041528,-0.0009650389999999999,,
-0.00041524,-0.00102907,,
-0.0004152,-0.00102907,,
-0.00041516,-0.00106108,,
-0.00041512,-0.00106108,,
-0.00041508,-0.00112511,,
-0.00041504,-0.00106108,,
-0.000415,-0.00109309,,
-0.00041496,-0.00106108,,
-0.00041492,-0.00106108,,
-0.00041488,-0.00106108,,
-0.00041484,-0.00106108,,
-0.0004148,-0.000997052,,
-0.00041476,-0.00102907,,
-0.00041472,-0.00106108,,
-0.00041468,-0.00102907,,
-0.00041464,-0.00106108,,
-0.0004146,-0.00102907,,
-0.00041456,-0.00106108,,
-0.00041452,-0.00109309,,
-0.00041448,-0.00114912,,
-0.00041444,-0.00112511,,
-0.0004144,-0.00114912,,
-0.00041436,-0.00118113,,
-0.00041432,-0.00121314,,
-0.00041428,-0.00121314,,
-0.00041424,-0.00124516,,
-0.0004142,-0.00130918,,
-0.00041416,-0.00127717,,
-0.00041412,-0.00118113,,
-0.00041408,-0.00121314,,
-0.00041404,-0.00118113,,
-0.000414,-0.00121314,,
-0.00041396,-0.00121314,,
-0.00041392,-0.00124516,,
-0.00041388,-0.00124516,,
-0.00041384,-0.00127717,,
-0.0004138,-0.00130918,,
-0.00041376,-0.00134119,,
-0.00041372,-0.00130918,,
-0.00041368,-0.00134119,,
-0.00041364,-0.00137321,,
-0.0004136,-0.00137321,,
-0.00041356,-0.00137321,,
-0.00041352,-0.00140522,,
-0.00041348,-0.00143723,,
-0.00041344,-0.00149326,,
-0.0004134,-0.00143723,,
-0.00041336,-0.00140522,,
-0.00041332,-0.00143723,,
-0.00041328,-0.00143723,,
-0.00041324,-0.00134119,,
-0.0004132,-0.00134119,,
-0.00041316,-0.00130918,,
-0.00041312,-0.00109309,,
-0.00041308,-0.000468834,,
-0.00041304,-0.000684923,,
-0.000413,-0.0009650389999999999,,
-0.00041296,-0.000868999,,
-0.00041292,-0.000868999,,
-0.00041288,-0.00102907,,
-0.00041284,-0.00106108,,
-0.0004128,-0.00102907,,
-0.00041276,-0.00109309,,
-0.00041272,-0.00114912,,
-0.00041268,-0.00102907,,
-0.00041264,-0.0009650389999999999,,
-0.0004126,-0.00106108,,
-0.00041256,-0.000997052,,
-0.00041252,-0.00106108,,
-0.00041248,-0.00102907,,
-0.00041244,-0.0009650389999999999,,
-0.0004124,-0.0009330260000000001,,
-0.00041236,-0.0009330260000000001,,
-0.00041232,-0.000868999,,
-0.00041228,-0.000901013,,
-0.00041224,-0.000901013,,
-0.0004122,-0.000901013,,
-0.00041216,-0.0009650389999999999,,
-0.00041212,-0.000901013,,
-0.00041208,-0.000997052,,
-0.00041204,-0.00102907,,
-0.000412,-0.00106108,,
-0.00041196,-0.00102907,,
-0.00041192,-0.00102907,,
-0.00041188,-0.00106108,,
-0.00041184,-0.00109309,,
-0.0004118,-0.00109309,,
-0.00041176,-0.00109309,,
-0.00041172,-0.00102907,,
-0.00041168,-0.000997052,,
-0.00041164,-0.0009330260000000001,,
-0.0004116,-0.000997052,,
-0.00041156,-0.000997052,,
-0.00041152,-0.000997052,,
-0.00041148,-0.000997052,,
-0.00041144,-0.000901013,,
-0.0004114,-0.000901013,,
-0.00041136,-0.000868999,,
-0.00041132,-0.000492844,,
-0.00041128,-2.86519e-05,,
-0.00041124,-0.00065291,,
-0.0004112,-0.00121314,,
-0.00041116,-0.0015893,,
-0.00041112,-0.00127717,,
-0.00041108,-0.00106108,,
-0.00041104,-0.000997052,,
-0.000411,-0.00109309,,
-0.00041096,-0.00106108,,
-0.00041092,-0.00102907,,
-0.00041088,-0.00102907,,
-0.00041084,-0.000997052,,
-0.0004108,-0.00102907,,
-0.00041076,-0.000997052,,
-0.00041072,-0.000997052,,
-0.00041068,-0.00102907,,
-0.00041064,-0.000997052,,
-0.0004106,-0.0009650389999999999,,
-0.00041056,-0.0009650389999999999,,
-0.00041052,-0.000868999,,
-0.00041048,-0.0008369860000000001,,
-0.00041044,-0.0007809630000000001,,
-0.0004104,-0.0007809630000000001,,
-0.00041036,-0.000716937,,
-0.00041032,-0.00074895,,
-0.00041028,-0.00074895,,
-0.00041024,-0.0008129760000000001,,
-0.0004102,-0.0007809630000000001,,
-0.00041016,-0.0008369860000000001,,
-0.00041012,-0.0007809630000000001,,
-0.00041008,-0.0007809630000000001,,
-0.00041004,-0.000868999,,
-0.00041,-0.000868999,,
-0.00040996,-0.0009650389999999999,,
-0.00040992,-0.0009330260000000001,,
-0.00040988,-0.000997052,,
-0.00040984,-0.0009330260000000001,,
-0.0004098,-0.000997052,,
-0.00040976,-0.00102907,,
-0.00040972,-0.0009650389999999999,,
-0.00040968,-0.000901013,,
-0.00040964,-0.000901013,,
-0.0004096,-0.0009650389999999999,,
-0.00040956,-0.0009330260000000001,,
-0.00040952,-0.000868999,,
-0.00040948,-0.000901013,,
-0.00040944,-0.00102907,,
-0.0004094,-0.00106108,,
-0.00040936,-0.00102907,,
-0.00040932,-0.000997052,,
-0.00040928,-0.0009650389999999999,,
-0.00040924,-0.0009650389999999999,,
-0.0004092,-0.000997052,,
-0.00040916,-0.0009330260000000001,,
-0.00040912,-0.0009330260000000001,,
-0.00040908,-0.000901013,,
-0.00040904,-0.000901013,,
-0.000409,-0.0008369860000000001,,
-0.00040896,-0.000868999,,
-0.00040892,-0.000868999,,
-0.00040888,-0.000901013,,
-0.00040884,-0.0008369860000000001,,
-0.0004088,-0.0007809630000000001,,
-0.00040876,-0.0008369860000000001,,
-0.00040872,-0.000868999,,
-0.00040868,-0.000868999,,
-0.00040864,-0.000901013,,
-0.0004086,-0.0009330260000000001,,
-0.00040856,-0.0009330260000000001,,
-0.00040852,-0.000868999,,
-0.00040848,-0.000868999,,
-0.00040844,-0.000901013,,
-0.0004084,-0.0009330260000000001,,
-0.00040836,-0.000997052,,
-0.00040832,-0.0009650389999999999,,
-0.00040828,-0.0009330260000000001,,
-0.00040824,-0.0008369860000000001,,
-0.0004082,-0.000716937,,
-0.00040816,-0.000716937,,
-0.00040812,-0.000684923,,
-0.00040808,-0.000716937,,
-0.00040804,-0.000684923,,
-0.000408,-0.00065291,,
-0.00040796,-0.00065291,,
-0.00040792,-0.00065291,,
-0.00040788,-0.00065291,,
-0.00040784,-0.00065291,,
-0.0004078,-0.000588884,,
-0.00040776,-0.0006208969999999999,,
-0.00040772,-0.00055687,,
-0.00040768,-0.000524857,,
-0.00040764,-0.000588884,,
-0.0004076,-0.0006208969999999999,,
-0.00040756,-0.000716937,,
-0.00040752,-0.00065291,,
-0.00040748,-0.000524857,,
-0.00040744,-0.0006208969999999999,,
-0.0004074,-0.00055687,,
-0.00040736,-0.00065291,,
-0.00040732,-0.0006208969999999999,,
-0.00040728,-0.00055687,,
-0.00040724,-0.000588884,,
-0.0004072,-0.000524857,,
-0.00040716,-0.000588884,,
-0.00040712,-0.00055687,,
-0.00040708,-0.00055687,,
-0.00040704,-0.00055687,,
-0.000407,-0.000588884,,
-0.00040696,-0.0006208969999999999,,
-0.00040692,-0.00065291,,
-0.00040688,-0.000524857,,
-0.00040684,-0.000468834,,
-0.0004068,-0.000404807,,
-0.00040676,-0.000404807,,
-0.00040672,-0.000404807,,
-0.00040668,-0.00034078099999999996,,
-0.00040664,-0.000468834,,
-0.0004066,-0.000436821,,
-0.00040656,-0.00034078099999999996,,
-0.00040652,-0.000372794,,
-0.00040648,-0.00027675400000000004,,
-0.00040644,-0.00027675400000000004,,
-0.0004064,-0.000308768,,
-0.00040636,-0.000212728,,
-0.00040632,-0.00027675400000000004,,
-0.00040628,-0.000244741,,
-0.00040624,-0.000180715,,
-0.0004062,-0.000244741,,
-0.00040616,-0.000212728,,
-0.00040612,-0.000180715,,
-0.00040608,-0.000180715,,
-0.00040604,-0.000156705,,
-0.000406,-9.26783e-05,,
-0.00040596,-0.000124692,,
-0.00040592,-9.26783e-05,,
-0.00040588,-0.000124692,,
-0.00040584,-0.000156705,,
-0.0004058,-0.000124692,,
-0.00040576,-0.000124692,,
-0.00040572,-6.06651e-05,,
-0.00040568,-9.26783e-05,,
-0.00040564,-9.26783e-05,,
-0.0004056,-2.86519e-05,,
-0.00040556,-6.06651e-05,,
-0.00040552,-2.86519e-05,,
-0.00040548,3.53746e-05,,
-0.00040544,6.73879e-05,,
-0.0004054,3.3613900000000003e-06,,
-0.00040536,-2.86519e-05,,
-0.00040532,-6.06651e-05,,
-0.00040528,-9.26783e-05,,
-0.00040524,-2.86519e-05,,
-0.0004052,-6.06651e-05,,
-0.00040516,-2.86519e-05,,
-0.00040512,-9.26783e-05,,
-0.00040508,-0.000124692,,
-0.00040504,-0.000124692,,
-0.000405,-0.000156705,,
-0.00040496,-0.000124692,,
-0.00040492,-0.000156705,,
-0.00040488,-0.000156705,,
-0.00040484,-0.000180715,,
-0.0004048,-0.000212728,,
-0.00040476,-0.000124692,,
-0.00040472,-0.000124692,,
-0.00040468,-0.000124692,,
-0.00040464,-9.26783e-05,,
-0.0004046,-0.000124692,,
-0.00040456,-0.000156705,,
-0.00040452,-0.000212728,,
-0.00040448,-0.00027675400000000004,,
-0.00040444,-0.00027675400000000004,,
-0.0004044,-0.00027675400000000004,,
-0.00040436,-0.000244741,,
-0.00040432,-0.000308768,,
-0.00040428,-0.00027675400000000004,,
-0.00040424,-0.000244741,,
-0.0004042,-0.000180715,,
-0.00040416,-0.000212728,,
-0.00040412,-0.000124692,,
-0.00040408,-0.000124692,,
-0.00040404,-6.06651e-05,,
-0.000404,-2.86519e-05,,
-0.00040396,3.53746e-05,,
-0.00040392,9.94011e-05,,
-0.00040388,0.000131414,,
-0.00040384,0.000163428,,
-0.0004038,0.000131414,,
-0.00040376,0.000163428,,
-0.00040372,0.000163428,,
-0.00040368,9.94011e-05,,
-0.00040364,9.94011e-05,,
-0.0004036,6.73879e-05,,
-0.00040356,9.94011e-05,,
-0.00040352,9.94011e-05,,
-0.00040348,3.53746e-05,,
-0.00040344,6.73879e-05,,
-0.0004034,9.94011e-05,,
-0.00040336,0.000131414,,
-0.00040332,9.94011e-05,,
-0.00040328,3.53746e-05,,
-0.00040324,9.94011e-05,,
-0.0004032,6.73879e-05,,
-0.00040316,9.94011e-05,,
-0.00040312,9.94011e-05,,
-0.00040308,6.73879e-05,,
-0.00040304,0.000163428,,
-0.000403,0.000187438,,
-0.00040296,0.000131414,,
-0.00040292,0.000163428,,
-0.00040288,0.000163428,,
-0.00040284,0.000187438,,
-0.0004028,0.000163428,,
-0.00040276,0.000131414,,
-0.00040272,0.000131414,,
-0.00040268,0.000163428,,
-0.00040264,0.000163428,,
-0.0004026,0.000163428,,
-0.00040256,9.94011e-05,,
-0.00040252,3.53746e-05,,
-0.00040248,3.3613900000000003e-06,,
-0.00040244,3.3613900000000003e-06,,
-0.0004024,3.3613900000000003e-06,,
-0.00040236,3.3613900000000003e-06,,
-0.00040232,9.94011e-05,,
-0.00040228,0.000131414,,
-0.00040224,9.94011e-05,,
-0.0004022,6.73879e-05,,
-0.00040216,3.53746e-05,,
-0.00040212,3.53746e-05,,
-0.00040208,3.53746e-05,,
-0.00040204,-2.86519e-05,,
-0.000402,3.3613900000000003e-06,,
-0.00040196,-2.86519e-05,,
-0.00040192,3.3613900000000003e-06,,
-0.00040188,-6.06651e-05,,
-0.00040184,-9.26783e-05,,
-0.0004018,-6.06651e-05,,
-0.00040176,-0.000124692,,
-0.00040172,-9.26783e-05,,
-0.00040168,-0.000180715,,
-0.00040164,-0.000156705,,
-0.0004016,-6.06651e-05,,
-0.00040156,3.3613900000000003e-06,,
-0.00040152,3.53746e-05,,
-0.00040148,3.53746e-05,,
-0.00040144,-2.86519e-05,,
-0.0004014,6.73879e-05,,
-0.00040136,6.73879e-05,,
-0.00040132,9.94011e-05,,
-0.00040128,0.000131414,,
-0.00040124,0.000131414,,
-0.0004012,0.00021945099999999998,,
-0.00040116,0.000131414,,
-0.00040112,0.000187438,,
-0.00040108,0.000187438,,
-0.00040104,0.000131414,,
-0.000401,9.94011e-05,,
-0.00040096,9.94011e-05,,
-0.00040092,9.94011e-05,,
-0.00040088,6.73879e-05,,
-0.00040084,0.000131414,,
-0.0004008,0.000131414,,
-0.00040076,0.000163428,,
-0.00040072,0.000163428,,
-0.00040068,0.000187438,,
-0.00040064,0.000163428,,
-0.0004006,0.000187438,,
-0.00040056,9.94011e-05,,
-0.00040052,9.94011e-05,,
-0.00040048,9.94011e-05,,
-0.00040044,9.94011e-05,,
-0.0004004,9.94011e-05,,
-0.00040036,0.000131414,,
-0.00040032,3.53746e-05,,
-0.00040028,3.53746e-05,,
-0.00040024,3.3613900000000003e-06,,
-0.0004002,3.3613900000000003e-06,,
-0.00040016,-2.86519e-05,,
-0.00040012,-0.000156705,,
-0.00040008,-0.000124692,,
-0.00040004,-0.000180715,,
-0.0004,-0.000180715,,
-0.00039996,-0.000244741,,
-0.00039992,-0.000156705,,
-0.00039988,-0.000124692,,
-0.00039984,3.3613900000000003e-06,,
-0.0003998,9.94011e-05,,
-0.00039976,3.53746e-05,,
-0.00039972,3.53746e-05,,
-0.00039968,-2.86519e-05,,
-0.00039964,-9.26783e-05,,
-0.0003996,-6.06651e-05,,
-0.00039956,-9.26783e-05,,
-0.00039952,-9.26783e-05,,
-0.00039948,-2.86519e-05,,
-0.00039944,-0.000124692,,
-0.0003994,-0.000124692,,
-0.00039936,-0.000124692,,
-0.00039932,-0.000124692,,
-0.00039928,-0.000156705,,
-0.00039924,-0.000124692,,
-0.0003992,-0.000124692,,
-0.00039916,-0.000124692,,
-0.00039912,-9.26783e-05,,
-0.00039908,3.53746e-05,,
-0.00039904,3.3613900000000003e-06,,
-0.000399,-2.86519e-05,,
-0.00039896,3.3613900000000003e-06,,
-0.00039892,6.73879e-05,,
-0.00039888,9.94011e-05,,
-0.00039884,6.73879e-05,,
-0.0003988,0.000131414,,
-0.00039876,0.00021945099999999998,,
-0.00039872,0.000187438,,
-0.00039868,0.000163428,,
-0.00039864,0.00021945099999999998,,
-0.0003986,0.00021945099999999998,,
-0.00039856,0.000347504,,
-0.00039852,0.00031549,,
-0.00039848,0.0006596330000000001,,
-0.00039844,9.94011e-05,,
-0.0003984,-9.26783e-05,,
-0.00039836,0.000163428,,
-0.00039832,0.00021945099999999998,,
-0.00039828,0.000131414,,
-0.00039824,9.94011e-05,,
-0.0003982,0.000163428,,
-0.00039816,9.94011e-05,,
-0.00039812,0.000163428,,
-0.00039808,0.00021945099999999998,,
-0.00039804,0.000251464,,
-0.000398,0.000251464,,
-0.00039796,0.000347504,,
-0.00039792,0.000283477,,
-0.00039788,0.000283477,,
-0.00039784,0.000283477,,
-0.0003978,0.000251464,,
-0.00039776,0.000251464,,
-0.00039772,0.000187438,,
-0.00039768,0.00021945099999999998,,
-0.00039764,0.000251464,,
-0.0003976,0.000187438,,
-0.00039756,0.000251464,,
-0.00039752,0.00021945099999999998,,
-0.00039748,0.000187438,,
-0.00039744,0.000251464,,
-0.0003974,0.000251464,,
-0.00039736,0.000283477,,
-0.00039732,0.000251464,,
-0.00039728,0.00031549,,
-0.00039724,0.000347504,,
-0.0003972,0.000283477,,
-0.00039716,0.00031549,,
-0.00039712,0.000251464,,
-0.00039708,0.00021945099999999998,,
-0.00039704,0.000283477,,
-0.000397,0.000187438,,
-0.00039696,0.000163428,,
-0.00039692,0.00021945099999999998,,
-0.00039688,0.000251464,,
-0.00039684,0.00031549,,
-0.0003968,0.000251464,,
-0.00039676,0.000251464,,
-0.00039672,0.00053158,,
-0.00039668,0.000475557,,
-0.00039664,-0.000372794,,
-0.0003966,-0.000588884,,
-0.00039656,-0.000468834,,
-0.00039652,-0.000156705,,
-0.00039648,-2.86519e-05,,
-0.00039644,-6.06651e-05,,
-0.0003964,-2.86519e-05,,
-0.00039636,6.73879e-05,,
-0.00039632,9.94011e-05,,
-0.00039628,9.94011e-05,,
-0.00039624,9.94011e-05,,
-0.0003962,9.94011e-05,,
-0.00039616,0.000163428,,
-0.00039612,6.73879e-05,,
-0.00039608,3.53746e-05,,
-0.00039604,3.53746e-05,,
-0.000396,3.53746e-05,,
-0.00039596,3.3613900000000003e-06,,
-0.00039592,3.53746e-05,,
-0.00039588,-2.86519e-05,,
-0.00039584,3.3613900000000003e-06,,
-0.0003958,3.3613900000000003e-06,,
-0.00039576,-9.26783e-05,,
-0.00039572,-2.86519e-05,,
-0.00039568,-2.86519e-05,,
-0.00039564,9.94011e-05,,
-0.0003956,6.73879e-05,,
-0.00039556,9.94011e-05,,
-0.00039552,0.000131414,,
-0.00039548,0.000131414,,
-0.00039544,9.94011e-05,,
-0.0003954,9.94011e-05,,
-0.00039536,0.000131414,,
-0.00039532,9.94011e-05,,
-0.00039528,6.73879e-05,,
-0.00039524,3.53746e-05,,
-0.0003952,-2.86519e-05,,
-0.00039516,-9.26783e-05,,
-0.00039512,-6.06651e-05,,
-0.00039508,-6.06651e-05,,
-0.00039504,-9.26783e-05,,
-0.000395,6.73879e-05,,
-0.00039496,0.000131414,,
-0.00039492,0.000163428,,
-0.00039488,0.000131414,,
-0.00039484,0.000187438,,
-0.0003948,0.000187438,,
-0.00039476,0.000163428,,
-0.00039472,0.000163428,,
-0.00039468,0.000131414,,
-0.00039464,0.000187438,,
-0.0003946,0.00021945099999999998,,
-0.00039456,0.00021945099999999998,,
-0.00039452,0.000251464,,
-0.00039448,0.00021945099999999998,,
-0.00039444,0.000187438,,
-0.0003944,0.000163428,,
-0.00039436,6.73879e-05,,
-0.00039432,6.73879e-05,,
-0.00039428,9.94011e-05,,
-0.00039424,0.000131414,,
-0.0003942,0.000131414,,
-0.00039416,0.000163428,,
-0.00039412,0.000163428,,
-0.00039408,0.000163428,,
-0.00039404,0.000187438,,
-0.000394,0.000187438,,
-0.00039396,0.000187438,,
-0.00039392,0.000187438,,
-0.00039388,0.000163428,,
-0.00039384,0.000163428,,
-0.0003938,6.73879e-05,,
-0.00039376,3.3613900000000003e-06,,
-0.00039372,9.94011e-05,,
-0.00039368,6.73879e-05,,
-0.00039364,3.53746e-05,,
-0.0003936,3.53746e-05,,
-0.00039356,3.53746e-05,,
-0.00039352,6.73879e-05,,
-0.00039348,6.73879e-05,,
-0.00039344,3.3613900000000003e-06,,
-0.0003934,3.53746e-05,,
-0.00039336,-2.86519e-05,,
-0.00039332,-6.06651e-05,,
-0.00039328,-6.06651e-05,,
-0.00039324,3.3613900000000003e-06,,
-0.0003932,3.53746e-05,,
-0.00039316,-2.86519e-05,,
-0.00039312,-2.86519e-05,,
-0.00039308,-2.86519e-05,,
-0.00039304,-9.26783e-05,,
-0.000393,-2.86519e-05,,
-0.00039296,-2.86519e-05,,
-0.00039292,3.3613900000000003e-06,,
-0.00039288,3.3613900000000003e-06,,
-0.00039284,3.53746e-05,,
-0.0003928,3.3613900000000003e-06,,
-0.00039276,-2.86519e-05,,
-0.00039272,-6.06651e-05,,
-0.00039268,-0.000156705,,
-0.00039264,-9.26783e-05,,
-0.0003926,-0.000180715,,
-0.00039256,-0.000156705,,
-0.00039252,-0.00027675400000000004,,
-0.00039248,-0.000244741,,
-0.00039244,-0.000588884,,
-0.0003924,3.3613900000000003e-06,,
-0.00039236,0.000187438,,
-0.00039232,-9.26783e-05,,
-0.00039228,-0.000156705,,
-0.00039224,-9.26783e-05,,
-0.0003922,-9.26783e-05,,
-0.00039216,-0.000124692,,
-0.00039212,-9.26783e-05,,
-0.00039208,-0.000124692,,
-0.00039204,-0.000180715,,
-0.000392,-0.000180715,,
-0.00039196,-0.000212728,,
-0.00039192,-0.00034078099999999996,,
-0.00039188,-0.000244741,,
-0.00039184,-0.00027675400000000004,,
-0.0003918,-0.00027675400000000004,,
-0.00039176,-0.000308768,,
-0.00039172,-0.000308768,,
-0.00039168,-0.000308768,,
-0.00039164,-0.000244741,,
-0.0003916,-0.000244741,,
-0.00039156,-0.000180715,,
-0.00039152,-0.000180715,,
-0.00039148,-0.000180715,,
-0.00039144,-0.000156705,,
-0.0003914,-0.000212728,,
-0.00039136,-0.000212728,,
-0.00039132,-0.000180715,,
-0.00039128,-0.000212728,,
-0.00039124,-0.000244741,,
-0.0003912,-0.000308768,,
-0.00039116,-0.000212728,,
-0.00039112,-0.000180715,,
-0.00039108,-0.000124692,,
-0.00039104,-0.000124692,,
-0.000391,-0.000180715,,
-0.00039096,-0.000156705,,
-0.00039092,-0.000156705,,
-0.00039088,-0.000212728,,
-0.00039084,-0.000308768,,
-0.0003908,-0.000308768,,
-0.00039076,-0.00027675400000000004,,
-0.00039072,-0.000244741,,
-0.00039068,-0.00055687,,
-0.00039064,-0.00055687,,
-0.0003906,0.000251464,,
-0.00039056,0.00041153,,
-0.00039052,0.000347504,,
-0.00039048,9.94011e-05,,
-0.00039044,3.3613900000000003e-06,,
-0.0003904,3.53746e-05,,
-0.00039036,3.3613900000000003e-06,,
-0.00039032,-9.26783e-05,,
-0.00039028,-6.06651e-05,,
-0.00039024,-2.86519e-05,,
-0.0003902,-9.26783e-05,,
-0.00039016,-6.06651e-05,,
-0.00039012,-0.000124692,,
-0.00039008,-2.86519e-05,,
-0.00039004,-2.86519e-05,,
-0.00039,-2.86519e-05,,
-0.00038996,3.3613900000000003e-06,,
-0.00038992,3.3613900000000003e-06,,
-0.00038988,3.3613900000000003e-06,,
-0.00038984,6.73879e-05,,
-0.0003898,9.94011e-05,,
-0.00038976,9.94011e-05,,
-0.00038972,9.94011e-05,,
-0.00038968,9.94011e-05,,
-0.00038964,6.73879e-05,,
-0.0003896,3.53746e-05,,
-0.00038956,6.73879e-05,,
-0.00038952,3.53746e-05,,
-0.00038948,3.53746e-05,,
-0.00038944,3.3613900000000003e-06,,
-0.0003894,3.3613900000000003e-06,,
-0.00038936,3.53746e-05,,
-0.00038932,3.3613900000000003e-06,,
-0.00038928,3.53746e-05,,
-0.00038924,6.73879e-05,,
-0.0003892,3.53746e-05,,
-0.00038916,3.53746e-05,,
-0.00038912,3.53746e-05,,
-0.00038908,6.73879e-05,,
-0.00038904,6.73879e-05,,
-0.000389,6.73879e-05,,
-0.00038896,3.53746e-05,,
-0.00038892,3.3613900000000003e-06,,
-0.00038888,3.53746e-05,,
-0.00038884,3.53746e-05,,
-0.0003888,3.3613900000000003e-06,,
-0.00038876,3.53746e-05,,
-0.00038872,6.73879e-05,,
-0.00038868,6.73879e-05,,
-0.00038864,9.94011e-05,,
-0.0003886,3.53746e-05,,
-0.00038856,3.53746e-05,,
-0.00038852,3.53746e-05,,
-0.00038848,6.73879e-05,,
-0.00038844,6.73879e-05,,
-0.0003884,3.53746e-05,,
-0.00038836,3.53746e-05,,
-0.00038832,9.94011e-05,,
-0.00038828,0.000131414,,
-0.00038824,3.53746e-05,,
-0.0003882,6.73879e-05,,
-0.00038816,9.94011e-05,,
-0.00038812,6.73879e-05,,
-0.00038808,9.94011e-05,,
-0.00038804,0.000163428,,
-0.000388,0.000131414,,
-0.00038796,0.000163428,,
-0.00038792,0.000163428,,
-0.00038788,0.000163428,,
-0.00038784,0.000187438,,
-0.0003878,0.000187438,,
-0.00038776,0.000251464,,
-0.00038772,0.000187438,,
-0.00038768,0.00021945099999999998,,
-0.00038764,0.00021945099999999998,,
-0.0003876,0.000187438,,
-0.00038756,0.000251464,,
-0.00038752,0.00021945099999999998,,
-0.00038748,0.000251464,,
-0.00038744,0.000283477,,
-0.0003874,0.000283477,,
-0.00038736,0.000347504,,
-0.00038732,0.00041153,,
-0.00038728,0.00041153,,
-0.00038724,0.000475557,,
-0.0003872,0.000443543,,
-0.00038716,0.000475557,,
-0.00038712,0.00053158,,
-0.00038708,0.00053158,,
-0.00038704,0.00053158,,
-0.000387,0.00053158,,
-0.00038696,0.000475557,,
-0.00038692,0.000499567,,
-0.00038688,0.000475557,,
-0.00038684,0.000499567,,
-0.0003868,0.000443543,,
-0.00038676,0.00041153,,
-0.00038672,0.00041153,,
-0.00038668,0.000443543,,
-0.00038664,0.000475557,,
-0.0003866,0.000475557,,
-0.00038656,0.000475557,,
-0.00038652,0.000499567,,
-0.00038648,0.000475557,,
-0.00038644,0.000499567,,
-0.0003864,0.000563593,,
-0.00038636,0.000499567,,
-0.00038632,0.000475557,,
-0.00038628,0.00053158,,
-0.00038624,0.000499567,,
-0.0003862,0.000563593,,
-0.00038616,0.000563593,,
-0.00038612,0.000563593,,
-0.00038608,0.00062762,,
-0.00038604,0.0006596330000000001,,
-0.000386,0.0006596330000000001,,
-0.00038596,0.00062762,,
-0.00038592,0.00062762,,
-0.00038588,0.00062762,,
-0.00038584,0.000563593,,
-0.0003858,0.00062762,,
-0.00038576,0.000563593,,
-0.00038572,0.00062762,,
-0.00038568,0.0006596330000000001,,
-0.00038564,0.0005956059999999999,,
-0.0003856,0.000563593,,
-0.00038556,0.0005956059999999999,,
-0.00038552,0.0006596330000000001,,
-0.00038548,0.0006596330000000001,,
-0.00038544,0.00062762,,
-0.0003854,0.0005956059999999999,,
-0.00038536,0.0006916460000000001,,
-0.00038532,0.00062762,,
-0.00038528,0.00062762,,
-0.00038524,0.0005956059999999999,,
-0.0003852,0.0005956059999999999,,
-0.00038516,0.0006596330000000001,,
-0.00038512,0.0005956059999999999,,
-0.00038508,0.0005956059999999999,,
-0.00038504,0.00053158,,
-0.000385,0.000499567,,
-0.00038496,0.000563593,,
-0.00038492,0.000443543,,
-0.00038488,0.000475557,,
-0.00038484,0.000499567,,
-0.0003848,0.000563593,,
-0.00038476,0.000563593,,
